지역명,연도,월,평당분양가격,전용면적
대구,2020,2,14586.0,모든면적
대구,2020,2,14190.0,60㎡
대구,2020,2,14579.4,60㎡~85㎡
대구,2020,2,13398.0,85㎡~102㎡
대구,2020,2,16886.1,102㎡~
광주,2020,2,12681.9,모든면적
광주,2020,2,12955.8,60㎡
광주,2020,2,12741.3,60㎡~85㎡
광주,2020,2,,85㎡~102㎡
광주,2020,2,14223.0,102㎡~
대전,2020,2,11985.599999999999,모든면적
대전,2020,2,11662.199999999999,60㎡
대전,2020,2,11771.099999999999,60㎡~85㎡
대전,2020,2,,85㎡~102㎡
대전,2020,2,14850.0,102㎡~
울산,2020,2,10371.9,모든면적
울산,2020,2,11216.699999999999,60㎡
울산,2020,2,10276.199999999999,60㎡~85㎡
울산,2020,2,,85㎡~102㎡
울산,2020,2,,102㎡~
세종,2020,2,11411.4,모든면적
세종,2020,2,,60㎡
세종,2020,2,11203.5,60㎡~85㎡
세종,2020,2,11583.0,85㎡~102㎡
세종,2020,2,12972.3,102㎡~
강원,2020,2,8325.9,모든면적
강원,2020,2,8448.0,60㎡
강원,2020,2,8253.3,60㎡~85㎡
강원,2020,2,10985.699999999999,85㎡~102㎡
강원,2020,2,12889.8,102㎡~
충북,2020,2,7903.5,모든면적
충북,2020,2,7986.0,60㎡
충북,2020,2,7867.2,60㎡~85㎡
충북,2020,2,8692.199999999999,85㎡~102㎡
충북,2020,2,8355.6,102㎡~
충남,2020,2,8593.199999999999,모든면적
충남,2020,2,7883.7,60㎡
충남,2020,2,8652.6,60㎡~85㎡
충남,2020,2,10563.3,85㎡~102㎡
충남,2020,2,9355.5,102㎡~
전북,2020,2,8144.4,모든면적
전북,2020,2,8335.8,60㎡
전북,2020,2,8111.4,60㎡~85㎡
전북,2020,2,9121.199999999999,85㎡~102㎡
전북,2020,2,8801.1,102㎡~
전남,2020,2,8269.8,모든면적
전남,2020,2,8345.699999999999,60㎡
전남,2020,2,8273.1,60㎡~85㎡
전남,2020,2,,85㎡~102㎡
전남,2020,2,10074.9,102㎡~
경북,2020,2,8431.5,모든면적
경북,2020,2,8507.4,60㎡
경북,2020,2,8411.699999999999,60㎡~85㎡
경북,2020,2,,85㎡~102㎡
경북,2020,2,9094.8,102㎡~
경남,2020,2,10107.9,모든면적
경남,2020,2,9174.0,60㎡
경남,2020,2,10114.5,60㎡~85㎡
경남,2020,2,10715.099999999999,85㎡~102㎡
경남,2020,2,,102㎡~
제주,2020,2,13051.5,모든면적
제주,2020,2,13328.699999999999,60㎡
제주,2020,2,13074.599999999999,60㎡~85㎡
제주,2020,2,,85㎡~102㎡
제주,2020,2,11883.3,102㎡~
서울,2020,3,26495.699999999997,모든면적
서울,2020,3,28158.899999999998,60㎡
서울,2020,3,26928.0,60㎡~85㎡
서울,2020,3,45655.5,85㎡~102㎡
서울,2020,3,29815.5,102㎡~
인천,2020,3,14058.0,모든면적
인천,2020,3,13388.099999999999,60㎡
인천,2020,3,14166.9,60㎡~85㎡
인천,2020,3,12988.8,85㎡~102㎡
인천,2020,3,16407.6,102㎡~
경기,2020,3,14770.8,모든면적
경기,2020,3,16146.9,60㎡
경기,2020,3,14440.8,60㎡~85㎡
경기,2020,3,17975.1,85㎡~102㎡
경기,2020,3,16978.5,102㎡~
부산,2020,3,13035.0,모든면적
부산,2020,3,12503.699999999999,60㎡
부산,2020,3,13084.5,60㎡~85㎡
부산,2020,3,14523.3,85㎡~102㎡
부산,2020,3,14262.599999999999,102㎡~
대구,2020,3,14843.4,모든면적
대구,2020,3,14160.3,60㎡
대구,2020,3,14840.099999999999,60㎡~85㎡
대구,2020,3,13398.0,85㎡~102㎡
대구,2020,3,16886.1,102㎡~
광주,2020,3,12681.9,모든면적
광주,2020,3,12955.8,60㎡
광주,2020,3,12741.3,60㎡~85㎡
광주,2020,3,,85㎡~102㎡
광주,2020,3,14223.0,102㎡~
대전,2020,3,11226.599999999999,모든면적
대전,2020,3,11662.199999999999,60㎡
대전,2020,3,11203.5,60㎡~85㎡
대전,2020,3,,85㎡~102㎡
대전,2020,3,,102㎡~
울산,2020,3,10371.9,모든면적
울산,2020,3,11216.699999999999,60㎡
울산,2020,3,10276.199999999999,60㎡~85㎡
울산,2020,3,,85㎡~102㎡
울산,2020,3,,102㎡~
세종,2020,3,11411.4,모든면적
세종,2020,3,,60㎡
세종,2020,3,11203.5,60㎡~85㎡
세종,2020,3,11583.0,85㎡~102㎡
세종,2020,3,12972.3,102㎡~
강원,2020,3,8144.4,모든면적
강원,2020,3,8306.1,60㎡
강원,2020,3,8045.4,60㎡~85㎡
강원,2020,3,,85㎡~102㎡
강원,2020,3,12889.8,102㎡~
충북,2020,3,7920.0,모든면적
충북,2020,3,7986.0,60㎡
충북,2020,3,7887.0,60㎡~85㎡
충북,2020,3,8692.199999999999,85㎡~102㎡
충북,2020,3,9094.8,102㎡~
충남,2020,3,8606.4,모든면적
충남,2020,3,7887.0,60㎡
충남,2020,3,8682.3,60㎡~85㎡
충남,2020,3,10563.3,85㎡~102㎡
충남,2020,3,9355.5,102㎡~
전북,2020,3,8144.4,모든면적
전북,2020,3,8335.8,60㎡
전북,2020,3,8111.4,60㎡~85㎡
전북,2020,3,9121.199999999999,85㎡~102㎡
전북,2020,3,8801.1,102㎡~
전남,2020,3,8500.8,모든면적
전남,2020,3,8873.699999999999,60㎡
전남,2020,3,8477.699999999999,60㎡~85㎡
전남,2020,3,9916.5,85㎡~102㎡
전남,2020,3,12183.599999999999,102㎡~
경북,2020,3,8431.5,모든면적
경북,2020,3,8507.4,60㎡
경북,2020,3,8411.699999999999,60㎡~85㎡
경북,2020,3,,85㎡~102㎡
경북,2020,3,9094.8,102㎡~
경남,2020,3,9794.4,모든면적
경남,2020,3,9174.0,60㎡
경남,2020,3,9804.3,60㎡~85㎡
경남,2020,3,10715.099999999999,85㎡~102㎡
경남,2020,3,,102㎡~
제주,2020,3,13051.5,모든면적
제주,2020,3,13328.699999999999,60㎡
제주,2020,3,13074.599999999999,60㎡~85㎡
제주,2020,3,,85㎡~102㎡
제주,2020,3,11883.3,102㎡~
서울,2020,4,26367.0,모든면적
서울,2020,4,27769.5,60㎡
서울,2020,4,26733.3,60㎡~85㎡
서울,2020,4,45655.5,85㎡~102㎡
서울,2020,4,30993.6,102㎡~
인천,2020,4,14067.9,모든면적
인천,2020,4,13404.599999999999,60㎡
인천,2020,4,14176.8,60㎡~85㎡
인천,2020,4,12988.8,85㎡~102㎡
인천,2020,4,16407.6,102㎡~
경기,2020,4,15057.9,모든면적
경기,2020,4,16183.199999999999,60㎡
경기,2020,4,14751.0,60㎡~85㎡
경기,2020,4,18958.5,85㎡~102㎡
경기,2020,4,17094.0,102㎡~
부산,2020,4,12896.4,모든면적
부산,2020,4,12586.199999999999,60㎡
부산,2020,4,12939.3,60㎡~85㎡
부산,2020,4,14523.3,85㎡~102㎡
부산,2020,4,14262.599999999999,102㎡~
대구,2020,4,15100.8,모든면적
대구,2020,4,14553.0,60㎡
대구,2020,4,15097.5,60㎡~85㎡
대구,2020,4,13398.0,85㎡~102㎡
대구,2020,4,16869.6,102㎡~
광주,2020,4,12685.199999999999,모든면적
광주,2020,4,12949.199999999999,60㎡
광주,2020,4,12747.9,60㎡~85㎡
광주,2020,4,,85㎡~102㎡
광주,2020,4,14223.0,102㎡~
대전,2020,4,11074.8,모든면적
대전,2020,4,11137.5,60㎡
대전,2020,4,11097.9,60㎡~85㎡
대전,2020,4,,85㎡~102㎡
대전,2020,4,,102㎡~
울산,2020,4,10371.9,모든면적
울산,2020,4,11216.699999999999,60㎡
울산,2020,4,10276.199999999999,60㎡~85㎡
울산,2020,4,,85㎡~102㎡
울산,2020,4,,102㎡~
세종,2020,4,,모든면적
세종,2020,4,,60㎡
세종,2020,4,,60㎡~85㎡
세종,2020,4,,85㎡~102㎡
세종,2020,4,,102㎡~
강원,2020,4,8708.699999999999,모든면적
강원,2020,4,8688.9,60㎡
강원,2020,4,8553.6,60㎡~85㎡
강원,2020,4,,85㎡~102㎡
강원,2020,4,13886.4,102㎡~
충북,2020,4,7920.0,모든면적
충북,2020,4,7986.0,60㎡
충북,2020,4,7887.0,60㎡~85㎡
충북,2020,4,8692.199999999999,85㎡~102㎡
충북,2020,4,9094.8,102㎡~
충남,2020,4,8708.699999999999,모든면적
충남,2020,4,8250.0,60㎡
충남,2020,4,8814.3,60㎡~85㎡
충남,2020,4,10563.3,85㎡~102㎡
충남,2020,4,9355.5,102㎡~
전북,2020,4,8259.9,모든면적
전북,2020,4,8655.9,60㎡
전북,2020,4,8279.699999999999,60㎡~85㎡
전북,2020,4,9936.3,85㎡~102㎡
전북,2020,4,9174.0,102㎡~
전남,2020,4,8550.3,모든면적
전남,2020,4,8873.699999999999,60㎡
전남,2020,4,8530.5,60㎡~85㎡
전남,2020,4,9916.5,85㎡~102㎡
전남,2020,4,11985.599999999999,102㎡~
경북,2020,4,8807.699999999999,모든면적
경북,2020,4,8946.3,60㎡
경북,2020,4,8784.6,60㎡~85㎡
경북,2020,4,,85㎡~102㎡
경북,2020,4,9094.8,102㎡~
경남,2020,4,10404.9,모든면적
경남,2020,4,9428.1,60㎡
경남,2020,4,10424.699999999999,60㎡~85㎡
경남,2020,4,10711.8,85㎡~102㎡
경남,2020,4,,102㎡~
제주,2020,4,13480.5,모든면적
제주,2020,4,13328.699999999999,60㎡
제주,2020,4,13500.3,60㎡~85㎡
제주,2020,4,,85㎡~102㎡
제주,2020,4,,102㎡~
서울,2020,5,27030.3,모든면적
서울,2020,5,27825.6,60㎡
서울,2020,5,27442.8,60㎡~85㎡
서울,2020,5,36359.4,85㎡~102㎡
서울,2020,5,31039.8,102㎡~
인천,2020,5,14338.5,모든면적
인천,2020,5,13896.3,60㎡
인천,2020,5,14546.4,60㎡~85㎡
인천,2020,5,16110.599999999999,85㎡~102㎡
인천,2020,5,16526.399999999998,102㎡~
경기,2020,5,13942.5,모든면적
경기,2020,5,14275.8,60㎡
경기,2020,5,13876.5,60㎡~85㎡
경기,2020,5,14701.5,85㎡~102㎡
경기,2020,5,14457.3,102㎡~
부산,2020,5,13272.599999999999,모든면적
부산,2020,5,13120.8,60㎡
부산,2020,5,13355.099999999999,60㎡~85㎡
부산,2020,5,14427.599999999999,85㎡~102㎡
부산,2020,5,13919.4,102㎡~
대구,2020,5,15335.099999999999,모든면적
대구,2020,5,14602.5,60㎡
대구,2020,5,15325.199999999999,60㎡~85㎡
대구,2020,5,16074.3,85㎡~102㎡
대구,2020,5,16038.0,102㎡~
광주,2020,5,12648.9,모든면적
광주,2020,5,12949.199999999999,60㎡
광주,2020,5,12672.0,60㎡~85㎡
광주,2020,5,15213.0,85㎡~102㎡
광주,2020,5,13622.4,102㎡~
대전,2020,5,11008.8,모든면적
대전,2020,5,11091.3,60㎡
대전,2020,5,11038.5,60㎡~85㎡
대전,2020,5,,85㎡~102㎡
대전,2020,5,,102㎡~
울산,2020,5,10969.199999999999,모든면적
울산,2020,5,11583.0,60㎡
울산,2020,5,10830.599999999999,60㎡~85㎡
울산,2020,5,,85㎡~102㎡
울산,2020,5,14949.0,102㎡~
세종,2020,5,,모든면적
세종,2020,5,,60㎡
세종,2020,5,,60㎡~85㎡
세종,2020,5,,85㎡~102㎡
세종,2020,5,,102㎡~
강원,2020,5,8784.6,모든면적
강원,2020,5,8741.699999999999,60㎡
강원,2020,5,8566.8,60㎡~85㎡
강원,2020,5,,85㎡~102㎡
강원,2020,5,13886.4,102㎡~
충북,2020,5,7936.5,모든면적
충북,2020,5,7986.0,60㎡
충북,2020,5,7893.599999999999,60㎡~85㎡
충북,2020,5,9038.699999999999,85㎡~102㎡
충북,2020,5,9299.4,102㎡~
충남,2020,5,8735.1,모든면적
충남,2020,5,8292.9,60㎡
충남,2020,5,8827.5,60㎡~85㎡
충남,2020,5,10563.3,85㎡~102㎡
충남,2020,5,9355.5,102㎡~
전북,2020,5,8184.0,모든면적
전북,2020,5,8487.6,60㎡
전북,2020,5,8147.7,60㎡~85㎡
전북,2020,5,9936.3,85㎡~102㎡
전북,2020,5,9174.0,102㎡~
전남,2020,5,8576.699999999999,모든면적
전남,2020,5,8873.699999999999,60㎡
전남,2020,5,8560.199999999999,60㎡~85㎡
전남,2020,5,9916.5,85㎡~102㎡
전남,2020,5,11985.599999999999,102㎡~
경북,2020,5,8807.699999999999,모든면적
경북,2020,5,8946.3,60㎡
경북,2020,5,8784.6,60㎡~85㎡
경북,2020,5,,85㎡~102㎡
경북,2020,5,9094.8,102㎡~
경남,2020,5,9969.3,모든면적
경남,2020,5,9230.1,60㎡
경남,2020,5,9985.8,60㎡~85㎡
경남,2020,5,16298.699999999999,85㎡~102㎡
경남,2020,5,,102㎡~
제주,2020,5,14902.8,모든면적
제주,2020,5,14397.9,60㎡
제주,2020,5,14922.599999999999,60㎡~85㎡
제주,2020,5,,85㎡~102㎡
제주,2020,5,,102㎡~
서울,2020,6,27558.3,모든면적
서울,2020,6,28287.6,60㎡
서울,2020,6,28300.8,60㎡~85㎡
서울,2020,6,41537.1,85㎡~102㎡
서울,2020,6,31043.1,102㎡~
인천,2020,6,14661.9,모든면적
인천,2020,6,14242.8,60㎡
인천,2020,6,15100.8,60㎡~85㎡
인천,2020,6,16219.5,85㎡~102㎡
인천,2020,6,16539.6,102㎡~
경기,2020,6,13586.099999999999,모든면적
경기,2020,6,14051.4,60㎡
경기,2020,6,13510.199999999999,60㎡~85㎡
경기,2020,6,14787.3,85㎡~102㎡
경기,2020,6,14968.8,102㎡~
부산,2020,6,13272.599999999999,모든면적
부산,2020,6,13117.5,60㎡
부산,2020,6,13338.599999999999,60㎡~85㎡
부산,2020,6,13708.199999999999,85㎡~102㎡
부산,2020,6,13632.3,102㎡~
대구,2020,6,15173.4,모든면적
대구,2020,6,14562.9,60㎡
대구,2020,6,15156.9,60㎡~85㎡
대구,2020,6,16074.3,85㎡~102㎡
대구,2020,6,15929.099999999999,102㎡~
광주,2020,6,12599.4,모든면적
광주,2020,6,12949.199999999999,60㎡
광주,2020,6,12612.599999999999,60㎡~85㎡
광주,2020,6,15213.0,85㎡~102㎡
광주,2020,6,14127.3,102㎡~
대전,2020,6,11246.4,모든면적
대전,2020,6,11167.199999999999,60㎡
대전,2020,6,11312.4,60㎡~85㎡
대전,2020,6,,85㎡~102㎡
대전,2020,6,,102㎡~
울산,2020,6,12371.699999999999,모든면적
울산,2020,6,12718.199999999999,60㎡
울산,2020,6,12325.5,60㎡~85㎡
울산,2020,6,,85㎡~102㎡
울산,2020,6,14949.0,102㎡~
세종,2020,6,,모든면적
세종,2020,6,,60㎡
세종,2020,6,,60㎡~85㎡
세종,2020,6,,85㎡~102㎡
세종,2020,6,,102㎡~
강원,2020,6,9084.9,모든면적
강원,2020,6,8741.699999999999,60㎡
강원,2020,6,8807.699999999999,60㎡~85㎡
강원,2020,6,,85㎡~102㎡
강원,2020,6,13886.4,102㎡~
충북,2020,6,7949.7,모든면적
충북,2020,6,7986.0,60㎡
충북,2020,6,7916.7,60㎡~85㎡
충북,2020,6,9038.699999999999,85㎡~102㎡
충북,2020,6,9299.4,102㎡~
충남,2020,6,8847.3,모든면적
충남,2020,6,8316.0,60㎡
충남,2020,6,8966.1,60㎡~85㎡
충남,2020,6,10563.3,85㎡~102㎡
충남,2020,6,9355.5,102㎡~
전북,2020,6,8259.9,모든면적
전북,2020,6,8487.6,60㎡
전북,2020,6,8319.3,60㎡~85㎡
전북,2020,6,8943.0,85㎡~102㎡
전북,2020,6,8913.3,102㎡~
전남,2020,6,8566.8,모든면적
전남,2020,6,8873.699999999999,60㎡
전남,2020,6,8553.6,60㎡~85㎡
전남,2020,6,9916.5,85㎡~102㎡
전남,2020,6,12292.5,102㎡~
경북,2020,6,8807.699999999999,모든면적
경북,2020,6,8946.3,60㎡
경북,2020,6,8784.6,60㎡~85㎡
경북,2020,6,,85㎡~102㎡
경북,2020,6,9094.8,102㎡~
경남,2020,6,10329.0,모든면적
경남,2020,6,9398.4,60㎡
경남,2020,6,10302.599999999999,60㎡~85㎡
경남,2020,6,16298.699999999999,85㎡~102㎡
경남,2020,6,,102㎡~
제주,2020,6,14922.599999999999,모든면적
제주,2020,6,14397.9,60㎡
제주,2020,6,14968.8,60㎡~85㎡
제주,2020,6,,85㎡~102㎡
제주,2020,6,,102㎡~
서울,2020,7,26763.0,모든면적
서울,2020,7,27304.199999999997,60㎡
서울,2020,7,26561.699999999997,60㎡~85㎡
서울,2020,7,32795.4,85㎡~102㎡
서울,2020,7,28726.5,102㎡~
인천,2020,7,14635.5,모든면적
인천,2020,7,14219.699999999999,60㎡
인천,2020,7,15024.9,60㎡~85㎡
인천,2020,7,16176.599999999999,85㎡~102㎡
인천,2020,7,15229.5,102㎡~
경기,2020,7,14322.0,모든면적
경기,2020,7,14120.699999999999,60㎡
경기,2020,7,14239.5,60㎡~85㎡
경기,2020,7,15450.599999999999,85㎡~102㎡
경기,2020,7,14328.599999999999,102㎡~
부산,2020,7,13467.3,모든면적
부산,2020,7,13051.5,60㎡
부산,2020,7,13569.599999999999,60㎡~85㎡
부산,2020,7,13553.099999999999,85㎡~102㎡
부산,2020,7,13645.5,102㎡~
대구,2020,7,15312.0,모든면적
대구,2020,7,15044.699999999999,60㎡
대구,2020,7,15312.0,60㎡~85㎡
대구,2020,7,16156.8,85㎡~102㎡
대구,2020,7,15886.199999999999,102㎡~
광주,2020,7,12688.5,모든면적
광주,2020,7,13236.3,60㎡
광주,2020,7,12681.9,60㎡~85㎡
광주,2020,7,15213.0,85㎡~102㎡
광주,2020,7,15074.4,102㎡~
대전,2020,7,11051.699999999999,모든면적
대전,2020,7,10989.0,60㎡
대전,2020,7,11078.099999999999,60㎡~85㎡
대전,2020,7,,85㎡~102㎡
대전,2020,7,,102㎡~
울산,2020,7,12790.8,모든면적
울산,2020,7,12754.5,60㎡
울산,2020,7,12813.9,60㎡~85㎡
울산,2020,7,,85㎡~102㎡
울산,2020,7,14949.0,102㎡~
세종,2020,7,,모든면적
세종,2020,7,,60㎡
세종,2020,7,,60㎡~85㎡
세종,2020,7,,85㎡~102㎡
세종,2020,7,,102㎡~
강원,2020,7,9457.8,모든면적
강원,2020,7,9758.1,60㎡
강원,2020,7,9652.5,60㎡~85㎡
강원,2020,7,9051.9,85㎡~102㎡
강원,2020,7,13569.599999999999,102㎡~
충북,2020,7,7949.7,모든면적
충북,2020,7,7986.0,60㎡
충북,2020,7,7916.7,60㎡~85㎡
충북,2020,7,9038.699999999999,85㎡~102㎡
충북,2020,7,9299.4,102㎡~
충남,2020,7,8936.4,모든면적
충남,2020,7,8141.099999999999,60㎡
충남,2020,7,9045.3,60㎡~85㎡
충남,2020,7,10437.9,85㎡~102㎡
충남,2020,7,9348.9,102㎡~
전북,2020,7,8190.599999999999,모든면적
전북,2020,7,8487.6,60㎡
전북,2020,7,8259.9,60㎡~85㎡
전북,2020,7,8943.0,85㎡~102㎡
전북,2020,7,8919.9,102㎡~
전남,2020,7,8553.6,모든면적
전남,2020,7,9127.8,60㎡
전남,2020,7,8533.8,60㎡~85㎡
전남,2020,7,9916.5,85㎡~102㎡
전남,2020,7,11985.599999999999,102㎡~
경북,2020,7,9744.9,모든면적
경북,2020,7,11200.199999999999,60㎡
경북,2020,7,9708.6,60㎡~85㎡
경북,2020,7,,85㎡~102㎡
경북,2020,7,9094.8,102㎡~
경남,2020,7,10276.199999999999,모든면적
경남,2020,7,9787.8,60㎡
경남,2020,7,10259.699999999999,60㎡~85㎡
경남,2020,7,16298.699999999999,85㎡~102㎡
경남,2020,7,9629.4,102㎡~
제주,2020,7,15338.4,모든면적
제주,2020,7,14397.9,60㎡
제주,2020,7,15378.0,60㎡~85㎡
제주,2020,7,,85㎡~102㎡
제주,2020,7,,102㎡~
서울,2020,8,26723.399999999998,모든면적
서울,2020,8,27251.399999999998,60㎡
서울,2020,8,26545.199999999997,60㎡~85㎡
서울,2020,8,32795.4,85㎡~102㎡
서울,2020,8,28726.5,102㎡~
인천,2020,8,15318.599999999999,모든면적
인천,2020,8,14935.8,60㎡
인천,2020,8,15236.099999999999,60㎡~85㎡
인천,2020,8,16176.599999999999,85㎡~102㎡
인천,2020,8,15483.599999999999,102㎡~
경기,2020,8,13972.199999999999,모든면적
경기,2020,8,13556.4,60㎡
경기,2020,8,14275.8,60㎡~85㎡
경기,2020,8,15615.599999999999,85㎡~102㎡
경기,2020,8,14130.599999999999,102㎡~
부산,2020,8,13266.0,모든면적
부산,2020,8,12813.9,60㎡
부산,2020,8,13378.199999999999,60㎡~85㎡
부산,2020,8,13002.0,85㎡~102㎡
부산,2020,8,13266.0,102㎡~
대구,2020,8,15292.199999999999,모든면적
대구,2020,8,15156.9,60㎡
대구,2020,8,15275.699999999999,60㎡~85㎡
대구,2020,8,16156.8,85㎡~102㎡
대구,2020,8,15882.9,102㎡~
광주,2020,8,12190.199999999999,모든면적
광주,2020,8,12520.199999999999,60㎡
광주,2020,8,12183.599999999999,60㎡~85㎡
광주,2020,8,15213.0,85㎡~102㎡
광주,2020,8,15074.4,102㎡~
대전,2020,8,10982.4,모든면적
대전,2020,8,10989.0,60㎡
대전,2020,8,10989.0,60㎡~85㎡
대전,2020,8,,85㎡~102㎡
대전,2020,8,,102㎡~
울산,2020,8,13645.5,모든면적
울산,2020,8,13843.5,60㎡
울산,2020,8,13599.3,60㎡~85㎡
울산,2020,8,,85㎡~102㎡
울산,2020,8,14949.0,102㎡~
세종,2020,8,,모든면적
세종,2020,8,,60㎡
세종,2020,8,,60㎡~85㎡
세종,2020,8,,85㎡~102㎡
세종,2020,8,,102㎡~
강원,2020,8,9867.0,모든면적
강원,2020,8,10269.599999999999,60㎡
강원,2020,8,9652.5,60㎡~85㎡
강원,2020,8,9051.9,85㎡~102㎡
강원,2020,8,13569.599999999999,102㎡~
충북,2020,8,7929.9,모든면적
충북,2020,8,7913.4,60㎡
충북,2020,8,7916.7,60㎡~85㎡
충북,2020,8,9038.699999999999,85㎡~102㎡
충북,2020,8,9299.4,102㎡~
충남,2020,8,8946.3,모든면적
충남,2020,8,8065.2,60㎡
충남,2020,8,9038.699999999999,60㎡~85㎡
충남,2020,8,10437.9,85㎡~102㎡
충남,2020,8,,102㎡~
전북,2020,8,8190.599999999999,모든면적
전북,2020,8,8487.6,60㎡
전북,2020,8,8259.9,60㎡~85㎡
전북,2020,8,8943.0,85㎡~102㎡
전북,2020,8,8919.9,102㎡~
전남,2020,8,8873.699999999999,모든면적
전남,2020,8,,60㎡
전남,2020,8,8844.0,60㎡~85㎡
전남,2020,8,9969.3,85㎡~102㎡
전남,2020,8,11988.9,102㎡~
경북,2020,8,10216.8,모든면적
경북,2020,8,13450.8,60㎡
경북,2020,8,10173.9,60㎡~85㎡
경북,2020,8,,85㎡~102㎡
경북,2020,8,,102㎡~
경남,2020,8,10276.199999999999,모든면적
경남,2020,8,9787.8,60㎡
경남,2020,8,10259.699999999999,60㎡~85㎡
경남,2020,8,16298.699999999999,85㎡~102㎡
경남,2020,8,9629.4,102㎡~
제주,2020,8,15338.4,모든면적
제주,2020,8,14397.9,60㎡
제주,2020,8,15378.0,60㎡~85㎡
제주,2020,8,,85㎡~102㎡
제주,2020,8,,102㎡~
서울,2020,9,26776.199999999997,모든면적
서울,2020,9,27360.3,60㎡
서울,2020,9,26515.5,60㎡~85㎡
서울,2020,9,32795.4,85㎡~102㎡
서울,2020,9,28719.899999999998,102㎡~
인천,2020,9,15318.599999999999,모든면적
인천,2020,9,14935.8,60㎡
인천,2020,9,15236.099999999999,60㎡~85㎡
인천,2020,9,16176.599999999999,85㎡~102㎡
인천,2020,9,15483.599999999999,102㎡~
경기,2020,9,14097.599999999999,모든면적
경기,2020,9,13609.199999999999,60㎡
경기,2020,9,14407.8,60㎡~85㎡
경기,2020,9,15615.599999999999,85㎡~102㎡
경기,2020,9,14496.9,102㎡~
부산,2020,9,13266.0,모든면적
부산,2020,9,12840.3,60㎡
부산,2020,9,13368.3,60㎡~85㎡
부산,2020,9,13002.0,85㎡~102㎡
부산,2020,9,13266.0,102㎡~
대구,2020,9,15325.199999999999,모든면적
대구,2020,9,15156.9,60㎡
대구,2020,9,15308.699999999999,60㎡~85㎡
대구,2020,9,16166.699999999999,85㎡~102㎡
대구,2020,9,15873.0,102㎡~
광주,2020,9,12282.599999999999,모든면적
광주,2020,9,12870.0,60㎡
광주,2020,9,12285.9,60㎡~85㎡
광주,2020,9,15213.0,85㎡~102㎡
광주,2020,9,15229.5,102㎡~
대전,2020,9,10827.3,모든면적
대전,2020,9,10451.099999999999,60㎡
대전,2020,9,10913.099999999999,60㎡~85㎡
대전,2020,9,,85㎡~102㎡
대전,2020,9,,102㎡~
울산,2020,9,13734.599999999999,모든면적
울산,2020,9,13962.3,60㎡
울산,2020,9,13665.3,60㎡~85㎡
울산,2020,9,,85㎡~102㎡
울산,2020,9,14949.0,102㎡~
세종,2020,9,,모든면적
세종,2020,9,,60㎡
세종,2020,9,,60㎡~85㎡
세종,2020,9,,85㎡~102㎡
세종,2020,9,,102㎡~
강원,2020,9,10322.4,모든면적
강원,2020,9,11071.5,60㎡
강원,2020,9,10586.4,60㎡~85㎡
강원,2020,9,9051.9,85㎡~102㎡
강원,2020,9,12988.8,102㎡~
충북,2020,9,7900.2,모든면적
충북,2020,9,7880.4,60㎡
충북,2020,9,7910.099999999999,60㎡~85㎡
충북,2020,9,9038.699999999999,85㎡~102㎡
충북,2020,9,9299.4,102㎡~
충남,2020,9,9015.6,모든면적
충남,2020,9,8510.699999999999,60㎡
충남,2020,9,9091.5,60㎡~85㎡
충남,2020,9,10437.9,85㎡~102㎡
충남,2020,9,,102㎡~
전북,2020,9,8309.4,모든면적
전북,2020,9,8566.8,60㎡
전북,2020,9,8365.5,60㎡~85㎡
전북,2020,9,8943.0,85㎡~102㎡
전북,2020,9,8919.9,102㎡~
전남,2020,9,8853.9,모든면적
전남,2020,9,,60㎡
전남,2020,9,8817.6,60㎡~85㎡
전남,2020,9,9969.3,85㎡~102㎡
전남,2020,9,11988.9,102㎡~
경북,2020,9,10216.8,모든면적
경북,2020,9,13450.8,60㎡
경북,2020,9,10173.9,60㎡~85㎡
경북,2020,9,,85㎡~102㎡
경북,2020,9,,102㎡~
경남,2020,9,10276.199999999999,모든면적
경남,2020,9,9787.8,60㎡
경남,2020,9,10259.699999999999,60㎡~85㎡
경남,2020,9,16298.699999999999,85㎡~102㎡
경남,2020,9,9629.4,102㎡~
제주,2020,9,15338.4,모든면적
제주,2020,9,14397.9,60㎡
제주,2020,9,15378.0,60㎡~85㎡
제주,2020,9,,85㎡~102㎡
제주,2020,9,,102㎡~
서울,2020,10,26660.699999999997,모든면적
서울,2020,10,27215.1,60㎡
서울,2020,10,26442.899999999998,60㎡~85㎡
서울,2020,10,32795.4,85㎡~102㎡
서울,2020,10,28634.1,102㎡~
인천,2020,10,15576.0,모든면적
인천,2020,10,15160.199999999999,60㎡
인천,2020,10,15407.699999999999,60㎡~85㎡
인천,2020,10,16216.199999999999,85㎡~102㎡
인천,2020,10,15899.4,102㎡~
경기,2020,10,14341.8,모든면적
경기,2020,10,13619.099999999999,60㎡
경기,2020,10,14407.8,60㎡~85㎡
경기,2020,10,15678.3,85㎡~102㎡
경기,2020,10,16077.599999999999,102㎡~
부산,2020,10,13114.199999999999,모든면적
부산,2020,10,13091.099999999999,60㎡
부산,2020,10,13087.8,60㎡~85㎡
부산,2020,10,12536.699999999999,85㎡~102㎡
부산,2020,10,12827.099999999999,102㎡~
대구,2020,10,15404.4,모든면적
대구,2020,10,15206.4,60㎡
대구,2020,10,15381.3,60㎡~85㎡
대구,2020,10,16166.699999999999,85㎡~102㎡
대구,2020,10,16067.699999999999,102㎡~
광주,2020,10,12282.599999999999,모든면적
